timestamp, t_err_s
1127, 0.20452671
1128, 0.20178024
1129, 0.20361276
1130, 0.20648314
1131, 0.21009593
1132, 0.22292995
1133, 0.22222309
1134, 0.2246152
1135, 0.22481933
1136, 0.22784512
1137, 0.23064364
1138, 0.23157254
1139, 0.23910482
1140, 0.24340923
1141, 0.24405573
1142, 0.24642614
1143, 0.24814697
1144, 0.2489977
1145, 0.25320664
1146, 0.2578292
1147, 0.26077512
1148, 0.26271114
1149, 0.2636786
1150, 0.27452892
1151, 0.2754639
1152, 0.27709866
1153, 0.27709594
1154, 0.27569672
1155, 0.27399164
1156, 0.2674087
1157, 0.25628144
1158, 0.26093706
1159, 0.25952882
1160, 0.2585695
1161, 0.2582066
1162, 0.25694862
1163, 0.255705
1164, 0.25405645
1165, 0.2534627
1166, 0.2543466
1167, 0.25405496
1168, 0.25315818
1169, 0.25535706
1170, 0.25568408
1171, 0.2558758
1172, 0.25716954
1173, 0.25780243
1174, 0.25721574
1175, 0.25023183
1176, 0.25372177
1177, 0.25445274
1178, 0.25728524
1179, 0.25984025
1180, 0.2628542
1181, 0.26824287
1182, 0.26878625
1183, 0.2660475
1184, 0.2647058
1185, 0.26524222
1186, 0.2763546
1187, 0.2758801
1188, 0.2750876
1189, 0.27201685
1190, 0.27694252
1191, 0.2733996
1192, 0.27132303
1193, 0.26976967
1194, 0.26530075
1195, 0.25972727
1196, 0.25552097
1197, 0.25210428
1198, 0.24844342
1199, 0.24887767
1200, 0.24413617
1201, 0.23839307
1202, 0.23626883
1203, 0.23392525
1204, 0.23153293
1205, 0.22922248
1206, 0.2283626
1207, 0.2255756
1208, 0.22376694
1209, 0.2233705
1210, 0.22242709
1211, 0.21205038
1212, 0.21185854
1213, 0.2131668
1214, 0.21514067
1215, 0.20737667
1216, 0.19962874
